Sigma70	gltF	+	b3214	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glpX	+	b3925	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fadD	+	b1805	[TIM|S|Transcription initiation mapping]
Sigma70	cfa	+	b1661	
Sigma70	menC	+	b2261	[AIPP|W|Automated inference of promoter position]
Sigma70	ychH	+	b1205	[AIPP|W|Automated inference of promoter position],[HTTIM|S|High-throughput transcription initiation mapping]
Sigma70	gadE	+	b3512	[HIPP|W|Human inference of promoter position],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hypF	+	b2712	[IDA|W|Inferred from direct assay]
Sigma70	stpA	+	b2669	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	caiD	+	b0036	[TIM|S|Transcription initiation mapping]
Sigma70	caiC	+	b0037	[TIM|S|Transcription initiation mapping]
Sigma70	caiB	+	b0038	[TIM|S|Transcription initiation mapping]
Sigma70	caiA	+	b0039	[TIM|S|Transcription initiation mapping]
Sigma70	caiT	+	b0040	[TIM|S|Transcription initiation mapping]
Sigma70	fixA	+	b0041	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fixB	+	b0042	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fixC	+	b0043	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fixX	+	b0044	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lptD	+	b0054	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	thiQ	+	b0066	[AIPP|W|Automated inference of promoter position]
Sigma70	thiP	+	b0067	[AIPP|W|Automated inference of promoter position]
Sigma70	tbpA	+	b0068	[AIPP|W|Automated inference of promoter position]
Sigma70	leuD	+	b0071	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	leuC	+	b0072	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	leuB	+	b0073	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gcl	+	b0507	[AIPP|W|Automated inference of promoter position]
Sigma70	lipB	+	b0630	
Sigma70	ybeD	+	b0631	
Sigma70	marB	+	b1532	[HIPP|W|Human inference of promoter position]
Sigma70	cls	+	b1249	[TIM|S|Transcription initiation mapping]
Sigma70	evgA	+	b2369	[TIM|S|Transcription initiation mapping]
Sigma70	evgS	+	b2370	[TIM|S|Transcription initiation mapping]
Sigma70	proP	+	b4111	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mfd	+	b1114	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rnb	+	b1286	[TIM|S|Transcription initiation mapping]
Sigma70	metN	+	b0199	[HIPP|W|Human inference of promoter position],[ICA|W|Inferred by computational analysis]
Sigma70	sdaB	+	b2797	[AIPP|W|Automated inference of promoter position]
Sigma70	artP	+	b0864	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	artI	+	b0863	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	artQ	+	b0862	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	artM	+	b0861	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	artJ	+	b0860	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	nohA	+	b1548	[AIPP|W|Automated inference of promoter position]
Sigma70	ydeH	+	b1535	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ydeJ	+	b1537	[AIPP|W|Automated inference of promoter position]
Sigma70	accA	+	b0185	[TIM|S|Transcription initiation mapping]
Sigma70	fliG	+	b1939	[HIPP|W|Human inference of promoter position]
Sigma70	fliH	+	b1940	[HIPP|W|Human inference of promoter position]
Sigma70	panB	+	b0134	[HIPP|W|Human inference of promoter position]
Sigma70	hpf	+	b3203	[HIPP|W|Human inference of promoter position]
Sigma70	ptsN	+	b3204	[HIPP|W|Human inference of promoter position]
Sigma70	ade	+	b3665	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	galM	+	b0756	[HIPP|W|Human inference of promoter position]
Sigma70	galM	+	b0756	[HIPP|W|Human inference of promoter position]
Sigma70	gpmA	+	b0755	
Sigma70	acrA	+	b0463	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	acrB	+	b0462	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	phoH	+	b1020	[TIM|S|Transcription initiation mapping]
Sigma70	metI	+	b0198	[HIPP|W|Human inference of promoter position],[ICA|W|Inferred by computational analysis]
Sigma70	rsd	+	b3995	[TIM|S|Transcription initiation mapping]
Sigma70	panC	+	b0133	[HIPP|W|Human inference of promoter position]
Sigma70	setA	+	b0070	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yjeE	+	b4168	[TIM|S|Transcription initiation mapping]
Sigma70	yjeF	+	b4167	[TIM|S|Transcription initiation mapping]
Sigma70	yafQ	+	b0225	[AIPP|W|Automated inference of promoter position]
Sigma70	dinJ	+	b0226	[AIPP|W|Automated inference of promoter position]
Sigma70	dinB	+	b0231	
Sigma70	yafN	+	b0232	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	yafN	+	b0232	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	yafO	+	b0233	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	yafO	+	b0233	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	yafP	+	b0234	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	yafP	+	b0234	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	ykgM	+	b0296	[AIPP|W|Automated inference of promoter position]
Sigma70	prpR	+	b0330	[HIPP|W|Human inference of promoter position]
Sigma70	mhpR	+	b0346	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mhpE	+	b0352	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	thiL	+	b0417	[HIPP|W|Human inference of promoter position]
Sigma70	yajO	+	b0419	[HIPP|W|Human inference of promoter position]
Sigma70	dxs	+	b0420	[HIPP|W|Human inference of promoter position]
Sigma70	ppiD	+	b0441	[TIM|S|Transcription initiation mapping]
Sigma70	ybaO	+	b0447	[AIPP|W|Automated inference of promoter position]
Sigma70	hyi	+	b0508	[AIPP|W|Automated inference of promoter position]
Sigma70	glxR	+	b0509	[AIPP|W|Automated inference of promoter position]
Sigma70	ybbV	+	b0510	[AIPP|W|Automated inference of promoter position]
Sigma70	ybbW	+	b0511	[AIPP|W|Automated inference of promoter position]
Sigma70	allB	+	b0512	[AIPP|W|Automated inference of promoter position]
Sigma70	ybbY	+	b0513	[AIPP|W|Automated inference of promoter position]
Sigma70	glxK	+	b0514	[AIPP|W|Automated inference of promoter position]
Sigma70	allE	+	b0515	[AIPP|W|Automated inference of promoter position]
Sigma70	allC	+	b0516	[AIPP|W|Automated inference of promoter position]
Sigma70	allD	+	b0517	[AIPP|W|Automated inference of promoter position]
Sigma70	cusS	+	b0570	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cusR	+	b0571	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cusC	+	b0572	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cusF	+	b0573	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cusB	+	b0574	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ybdN	+	b0602	[AIPP|W|Automated inference of promoter position]
Sigma70	gltI	+	b0655	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma70	nuoM	+	b2277	[TIM|S|Transcription initiation mapping]
Sigma70	nuoF	+	b2284	[TIM|S|Transcription initiation mapping]
Sigma70	nrfA	+	b4070	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	gcvA	+	b2808	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hofC	+	b0106	[AIPP|W|Automated inference of promoter position]
Sigma70	hybA	+	b2996	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybB	+	b2995	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybC	+	b2994	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybD	+	b2993	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybE	+	b2992	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybF	+	b2991	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hybG	+	b2990	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yebE	+	b1846	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yebG	+	b1848	[HIPP|W|Human inference of promoter position]
Sigma70	gcvP	+	b2903	[TIM|S|Transcription initiation mapping]
Sigma70	aidB	+	b4187	
Sigma70	torA	+	b0997	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	torC	+	b0996	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	surE	+	b2744	[TIM|S|Transcription initiation mapping]
Sigma70	yceI	+	b1056	
Sigma70	amiA	+	b2435	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rpiB	+	b4090	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rdoA	+	b3859	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yihI	+	b3866	[TIM|S|Transcription initiation mapping]
Sigma70	hemN	+	b3867	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rhaD	+	b3902	[TIM|S|Transcription initiation mapping]
Sigma70	rhaA	+	b3903	[TIM|S|Transcription initiation mapping]
Sigma70	rhaB	+	b3904	[TIM|S|Transcription initiation mapping]
Sigma70	gph	+	b3385	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rraA	+	b3929	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	menA	+	b3930	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdoG	+	b1048	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdoG	+	b1048	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdoH	+	b1049	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdoH	+	b1049	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	trxC	+	b2582	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	dctR	+	b3507	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	slp	+	b3506	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	rpoE	+	b2573	
Sigma70	yjbE	+	b4026	[AIPP|W|Automated inference of promoter position]
Sigma70	yjbF	+	b4027	[AIPP|W|Automated inference of promoter position]
Sigma70	yjbG	+	b4028	[AIPP|W|Automated inference of promoter position]
Sigma70	yjbH	+	b4029	[AIPP|W|Automated inference of promoter position]
Sigma70	actP	+	b4067	[AIPP|W|Automated inference of promoter position]
Sigma70	actP	+	b4067	[AIPP|W|Automated inference of promoter position]
Sigma70	yjcH	+	b4068	[AIPP|W|Automated inference of promoter position]
Sigma70	yjcH	+	b4068	[AIPP|W|Automated inference of promoter position]
Sigma70	nrfB	+	b4071	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	nrfC	+	b4072	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	nrfD	+	b4073	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	nrfE	+	b4074	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	nrfF	+	b4075	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	nrfG	+	b4076	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	alsE	+	b4085	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	alsC	+	b4086	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	alsA	+	b4087	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lldP	+	b3603	[TIM|S|Transcription initiation mapping]
Sigma70	lldR	+	b3604	[TIM|S|Transcription initiation mapping]
Sigma70	lldD	+	b3605	[TIM|S|Transcription initiation mapping]
Sigma70	mtlR	+	b3601	[HIPP|W|Human inference of promoter position]
Sigma70	nupC	+	b2393	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	htrE	+	b0139	[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	ecpD	+	b0140	[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	fimI	+	b4315	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fliP	+	b1948	[TIM|S|Transcription initiation mapping]
Sigma70	fliQ	+	b1949	[TIM|S|Transcription initiation mapping]
Sigma70	fliR	+	b1950	[TIM|S|Transcription initiation mapping]
Sigma70	mlrA	+	b2127	
Sigma70	bglX	+	b2132	[HIPP|W|Human inference of promoter position]
Sigma70	rihB	+	b2162	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	acnB	+	b0118	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	can	+	b0126	
Sigma70	yadS	+	b0157	
Sigma70	btuF	+	b0158	
Sigma70	rseA	+	b2572	
Sigma70	pspF	+	b1303	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ssuB	+	b0933	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cusA	+	b0575	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	znuB	+	b1859	[TIM|S|Transcription initiation mapping]
Sigma70	gntT	+	b3415	[TIM|S|Transcription initiation mapping]
Sigma70	rcsD	+	b2216	[TIM|S|Transcription initiation mapping]
Sigma70	ttdT	+	b3063	[HIPP|W|Human inference of promoter position]
Sigma70	ychO	+	b1220	[AIPP|W|Automated inference of promoter position]
Sigma70	gatA	+	b2094	[TIM|S|Transcription initiation mapping]
Sigma70	gatB	+	b2093	[TIM|S|Transcription initiation mapping]
Sigma70	gatC	+	b2092	[TIM|S|Transcription initiation mapping]
Sigma70	gatD	+	b2091	[TIM|S|Transcription initiation mapping]
Sigma70	gatY	+	b2096	[TIM|S|Transcription initiation mapping]
Sigma70	prmC	+	b1212	[TIM|S|Transcription initiation mapping]
Sigma70	modA	+	b0763	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	tomB	+	b0461	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	menE	+	b2260	[AIPP|W|Automated inference of promoter position]
Sigma70	mpl	+	b4233	[HIPP|W|Human inference of promoter position]
Sigma70	mpl	+	b4233	[HIPP|W|Human inference of promoter position]
Sigma70	alsB	+	b4088	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ulaB	+	b4194	[TIM|S|Transcription initiation mapping]
Sigma70	ulaC	+	b4195	[TIM|S|Transcription initiation mapping]
Sigma70	mgtA	+	b4242	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gntP	+	b4321	[TIM|S|Transcription initiation mapping]
Sigma70	caiE	+	b0035	[TIM|S|Transcription initiation mapping]
Sigma70	rluA	+	b0058	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	torR	+	b0995	[TIM|S|Transcription initiation mapping]
Sigma70	dppB	+	b3543	[TIM|S|Transcription initiation mapping]
Sigma70	dppC	+	b3542	[TIM|S|Transcription initiation mapping]
Sigma70	dppD	+	b3541	[TIM|S|Transcription initiation mapping]
Sigma70	dppF	+	b3540	[TIM|S|Transcription initiation mapping]
Sigma70	gntK	+	b3437	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gntR	+	b3438	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gntU	+	b4476	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	qseC	+	b3026	[TIM|S|Transcription initiation mapping]
Sigma70	gltJ	+	b0654	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma70	gltK	+	b0653	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma70	gltL	+	b0652	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma70	yciM	+	b1280	
Sigma70	fldB	+	b2895	[TIM|S|Transcription initiation mapping]
Sigma70	uxaA	+	b3091	[AIPP|W|Automated inference of promoter position]
Sigma70	garP	+	b3127	[AIPP|W|Automated inference of promoter position],[IC|W|Inferred by curator]
Sigma70	agaA	+	b3135	[TIM|S|Transcription initiation mapping]
Sigma70	kbaY	+	b3137	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	agaB	+	b3138	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	agaC	+	b3139	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yrbG	+	b3196	[TIM|S|Transcription initiation mapping]
Sigma70	ybjC	+	b0850	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yefM	+	b2017	[TIM|S|Transcription initiation mapping]
Sigma70	cas2	+	b2754	[TIM|S|Transcription initiation mapping]
Sigma70	pitB	+	b2987	[HIPP|W|Human inference of promoter position]
Sigma70	feoC	+	b3410	[AIPP|W|Automated inference of promoter position]
Sigma70	glk	+	b2388	
Sigma70	tynA	+	b1386	[AIPP|W|Automated inference of promoter position]
Sigma70	xapB	+	b2406	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	dsdC	+	b2364	[AIPP|W|Automated inference of promoter position]
Sigma70	cobU	+	b1993	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	yejA	+	b2177	[AIPP|W|Automated inference of promoter position]
Sigma70	yejB	+	b2178	[AIPP|W|Automated inference of promoter position]
Sigma70	yejE	+	b2179	[AIPP|W|Automated inference of promoter position]
Sigma70	yejF	+	b2180	[AIPP|W|Automated inference of promoter position]
Sigma70	ccmH	+	b2194	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmG	+	b2195	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmF	+	b2196	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmE	+	b2197	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmC	+	b2199	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmB	+	b2200	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ccmA	+	b2201	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napC	+	b2202	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napB	+	b2203	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napH	+	b2204	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napG	+	b2205	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napA	+	b2206	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	napF	+	b2208	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yojI	+	b2211	[HIPP|W|Human inference of promoter position]
Sigma70	recX	+	b2698	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	nuoA	+	b2288	[TIM|S|Transcription initiation mapping]
Sigma70	nuoB	+	b2287	[TIM|S|Transcription initiation mapping]
Sigma70	nuoC	+	b2286	[TIM|S|Transcription initiation mapping]
Sigma70	nuoE	+	b2285	[TIM|S|Transcription initiation mapping]
Sigma70	nuoG	+	b2283	[TIM|S|Transcription initiation mapping]
Sigma70	nuoH	+	b2282	[TIM|S|Transcription initiation mapping]
Sigma70	nuoI	+	b2281	[TIM|S|Transcription initiation mapping]
Sigma70	nuoJ	+	b2280	[TIM|S|Transcription initiation mapping]
Sigma70	nuoK	+	b2279	[TIM|S|Transcription initiation mapping]
Sigma70	nuoL	+	b2278	[TIM|S|Transcription initiation mapping]
Sigma70	nuoN	+	b2276	[TIM|S|Transcription initiation mapping]
Sigma70	sgrR	+	b0069	[AIPP|W|Automated inference of promoter position]
Sigma70	secG	+	b3175	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	chpB	+	b4225	[HIPP|W|Human inference of promoter position]
Sigma70	efp	+	b4147	[HIPP|W|Human inference of promoter position]
Sigma70	feoA	+	b3408	[AIPP|W|Automated inference of promoter position]
Sigma70	feoB	+	b3409	[AIPP|W|Automated inference of promoter position]
Sigma70	hofB	+	b0107	[AIPP|W|Automated inference of promoter position]
Sigma70	ppdD	+	b0108	[AIPP|W|Automated inference of promoter position]
Sigma70	nlpD	+	b2742	[TIM|S|Transcription initiation mapping]
Sigma70	acrR	+	b0464	[AIPP|W|Automated inference of promoter position]
Sigma70	ompX	+	b0814	[TIM|S|Transcription initiation mapping]
Sigma70	hisJ	+	b2309	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hisQ	+	b2308	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	treB	+	b4240	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	uraA	+	b2497	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hscA	+	b2526	[TIM|S|Transcription initiation mapping]
Sigma70	hscB	+	b2527	[TIM|S|Transcription initiation mapping]
Sigma70	iscA	+	b2528	[TIM|S|Transcription initiation mapping]
Sigma70	sdaC	+	b2796	[AIPP|W|Automated inference of promoter position]
Sigma70	napD	+	b2207	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yhbJ	+	b3205	[HIPP|W|Human inference of promoter position]
Sigma70	npr	+	b3206	[HIPP|W|Human inference of promoter position]
Sigma70	galP	+	b2943	[HIPP|W|Human inference of promoter position],[NTAS|W|Non-traceable author statement],[TIM|S|Transcription initiation mapping]
Sigma70	cobS	+	b1992	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	cobT	+	b1991	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	idnK	+	b4268	[TIM|S|Transcription initiation mapping]
Sigma70	narU	+	b1469	[HIPP|W|Human inference of promoter position]
Sigma70	mukF	+	b0922	[HIPP|W|Human inference of promoter position]
Sigma70	smtA	+	b0921	[HIPP|W|Human inference of promoter position]
Sigma70	ccmD	+	b2198	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gspM	+	b3334	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cutA	+	b4137	[TIM|S|Transcription initiation mapping]
Sigma70	cspE	+	b0623	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	grxD	+	b1654	[AIPP|W|Automated inference of promoter position]
Sigma70	hemF	+	b2436	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cbpA	+	b1000	
Sigma70	cbpM	+	b0999	
Sigma70	torD	+	b0998	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	treR	+	b4241	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cspC	+	b1823	[TIM|S|Transcription initiation mapping]
Sigma70	waaF	+	b3620	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	zntA	+	b3469	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	arsR	+	b3501	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	arsB	+	b3502	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	arsC	+	b3503	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdtE	+	b3513	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	mdtF	+	b3514	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gadX	+	b3516	
Sigma70	yhjA	+	b3518	[TIM|S|Transcription initiation mapping]
Sigma70	eptB	+	b3546	[TIM|S|Transcription initiation mapping]
Sigma70	yiaJ	+	b3574	[TIM|S|Transcription initiation mapping]
Sigma70	yiaK	+	b3575	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	yiaL	+	b3576	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	yiaM	+	b3577	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	yiaN	+	b3578	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	yiaO	+	b3579	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	lyxK	+	b3580	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sgbH	+	b3581	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sgbU	+	b3582	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
